,EVAL MID PRICE
5612,105.881
5613,105.055
5614,104.586
5615,104.511
5616,105.559
5617,106.96
5618,104.376
5619,106.705
5620,107.12
5621,106.965
5622,108.123
5623,108.253
5624,108.024
5625,108.19
5626,104.522
5627,105.385
5628,105.257
5629,105.409
5630,105.573
5631,106.545
5632,106.943
5633,104.488
5634,106.723
5635,107.072
5636,106.912
5637,107.841
5638,107.969
5639,108.078
5640,108.061
5641,106.135
5642,107.064
5643,106.558
5644,106.693
5645,106.901
5646,107.822
5647,108.512
5648,105.214
5649,107.926
5650,108.114
5651,105.03
5652,106.285
5653,106.368
5654,106.573
5655,105.125
5656,103.501
5657,104.971
5658,104.103
5659,103.54
5660,103.44
5661,104.975
5662,106.608
5663,103.322
5664,106.392
5665,106.649
5666,106.195
5667,108.187
5668,108.424
5669,107.919
5670,107.915
5671,103.677
5672,105.124
5673,104.577
5674,103.61
5675,103.741
5676,105.383
5677,106.924
5678,103.513
5679,106.394
5680,106.614
5681,106.378
5682,108.815
5683,108.963
5684,108.479
5685,108.386
5686,102.047
5687,103.517
5688,102.876
5689,102.462
5690,102.57
5691,103.872
5692,105.42
5693,102.048
5694,105.102
5695,105.502
5696,105.187
5697,107.199
5698,107.508
5699,107.237
5700,107.344
5701,101.923
5702,103.396
5703,102.846
5704,101.78
5705,102.083
5706,103.802
5707,105.404
5708,101.695
5709,104.891
5710,105.111
5711,104.903
5712,107.376
5713,107.598
5714,107.116
5715,107.047
5716,101.23
5717,102.71
5718,101.947
5719,101.547
5720,101.498
5721,102.921
5722,103.586
5723,100.347
5724,103.571
5725,103.919
5726,103.718
5727,104.738
5728,105.116
5729,105.288
5730,105.36
5731,101.413
5732,100.913
5733,100.85
5734,101.134
5735,102.554
5736,103.264
5737,99.918
5738,103.068
5739,103.408
5740,103.278
5741,104.726
5742,104.985
5743,105.263
5744,105.334
5745,98.551
5746,99.05
5747,99.069
5748,100.539
5749,102.364
5750,98.171
5751,101.668
5752,102.528
5753,101.969
5754,104.663
5755,104.859
5756,104.306
5757,104.435
5758,101.112
5759,101.273
5760,102.599
5761,103.305
5762,99.934
5763,103.036
5764,103.388
5765,103.255
5766,105.554
5767,105.737
5768,106.156
5769,106.835
5770,99.593
5771,99.895
5772,101.407
5773,102.16
5774,98.61
5775,101.958
5776,102.304
5777,102.181
5778,103.777
5779,100.447
5780,100.795
5781,100.822
5782,99.684
5783,100.488
5784,101.873
5785,103.147
5786,99.685
5787,103.387
5788,103.715
5789,103.621
5790,105.102
5791,105.303
5792,105.553
5793,105.672
5794,100.0
5795,100.498
5796,102.32
5797,104.015
5798,99.859
5799,103.419
5800,103.663
5801,103.468
5802,106.056
5803,106.359
5804,105.885
5805,105.821
5806,100.186
5807,101.613
5808,102.886
5809,99.606
5810,102.999
5811,103.335
5812,102.33
5813,103.612
5814,103.905
5815,104.366
5816,104.256
5817,100.171
5818,101.759
5819,102.522
5820,98.205
5821,103.51
5822,103.766
5823,103.523
5824,105.035
5825,105.274
5826,105.626
5827,105.862
5828,100.541
5829,102.572
5830,103.655
5831,96.992
5832,98.279
5833,99.579
5834,100.239
5835,101.617
5836,101.888
5837,101.965
5838,102.065
5839,99.999
5840,102.885
5841,103.872
5842,100.979
5843,104.807
5844,105.131
5845,104.898
5846,106.482
5847,106.455
5848,107.05
5849,107.024
5850,100.067
5851,99.759
5852,102.331
5853,102.454
5854,102.026
5855,102.225
5856,100.427
5857,100.256
5858,100.613
5859,100.601
5860,100.074
5861,101.548
5862,100.473
5863,103.212
5864,103.659
5865,103.161
5866,103.197
5867,100.122
5868,101.717
5869,101.937
5870,102.427
5871,102.682
5872,100.259
5873,101.995
5874,104.01
5875,104.414
5876,104.534
5877,100.737
5878,101.069
5879,101.486
5880,101.634
5881,100.915
5882,101.496
5883,101.633
5884,100.0
5885,100.397
5886,100.562
5887,100.548
5888,100.641
5889,100.035
5890,100.094
5891,100.848
5892,100.263
5893,100.288
5894,100.21
5895,100.133
5896,100.054
5897,100.397
5898,100.31
5899,100.225
5900,100.102
5901,100.369
5902,100.344
5903,100.24
5904,100.166
5905,100.017
5906,100.652
5907,100.636
5908,100.505
5909,100.389
5910,101.059
5911,101.049
5912,101.037
5913,100.924
5914,100.8
5915,100.728
5916,100.698
5917,100.543
5918,100.457
5919,100.361
5920,100.204
5921,100.027
5922,100.981
5923,101.0
5924,101.042
5925,100.96
5926,100.823
5927,100.745
5928,100.734
5929,100.582
5930,100.485
5931,100.399
5932,100.24
5933,100.068
5934,100.174
5935,100.389
5936,100.462
5937,100.416
5938,100.372
5939,100.374
5940,100.448
5941,100.335
5942,100.314
5943,100.306
5944,100.201
5945,100.107
5946,100.952
5947,100.958
5948,100.936
5949,100.822
5950,100.69
5951,100.611
5952,100.589
5953,100.47
5954,100.379
5955,100.304
5956,100.152
5957,101.367
5958,101.46
5959,101.454
5960,101.352
5961,101.243
5962,101.208
5963,101.3
5964,101.131
5965,101.138
5966,101.211
5967,101.06
5968,101.038
5969,100.9
5970,100.709
5971,100.574
5972,100.722
5973,100.885
5974,100.846
5975,100.797
5976,100.769
5977,100.831
5978,100.842
5979,100.697
5980,100.729
5981,100.743
5982,100.595
5983,100.518
5984,100.409
5985,100.328
5986,100.259
5987,100.52
5988,100.61
5989,100.582
5990,100.524
5991,100.451
5992,100.439
5993,100.395
5994,100.297
5995,100.25
5996,100.194
5997,100.089
5998,101.066
5999,101.158
6000,101.176
6001,101.104
6002,101.086
6003,101.096
6004,101.186
6005,101.004
6006,101.048
6007,101.074
6008,100.959
6009,100.897
6010,100.771
6011,100.609
6012,100.473
6013,101.447
6014,101.491
6015,101.481
6016,101.379
6017,101.297
6018,101.261
6019,101.298
6020,101.107
6021,101.092
6022,101.064
6023,100.911
6024,100.787
6025,100.633
6026,100.453
6027,100.271
6028,101.834
6029,101.972
6030,101.977
6031,101.881
6032,101.848
6033,101.862
6034,102.01
6035,101.678
6036,101.84
6037,101.905
6038,101.783
6039,101.783
6040,101.686
6041,101.518
6042,101.377
6043,101.711
6044,101.835
6045,101.848
6046,101.758
6047,101.753
6048,101.762
6049,101.927
6050,101.599
6051,101.787
6052,101.866
6053,101.759
6054,101.79
6055,101.706
6056,101.547
6057,101.416
6058,101.526
6059,101.731
6060,101.719
6061,101.644
6062,101.556
6063,101.589
6064,101.793
6065,101.496
6066,101.662
6067,101.829
6068,101.693
6069,101.752
6070,101.691
6071,101.507
6072,101.427
6073,101.723
6074,101.967
6075,101.987
6076,101.912
6077,101.954
6078,102.042
6079,102.272
6080,101.818
6081,102.161
6082,102.283
6083,102.187
6084,102.336
6085,102.298
6086,102.164
6087,102.066
6088,100.499
6089,101.036
6090,100.994
6091,100.958
6092,100.941
6093,101.084
6094,101.323
6095,100.908
6096,101.314
6097,101.485
6098,101.461
6099,101.646
6100,101.575
6101,101.492
6102,101.449
6103,102.222
6104,102.59
6105,102.546
6106,102.439
6107,102.368
6108,102.539
6109,102.901
6110,102.354
6111,102.817
6112,103.074
6113,102.941
6114,103.311
6115,103.33
6116,103.226
6117,103.134
6118,101.953
6119,102.446
6120,102.487
6121,102.399
6122,102.488
6123,102.8
6124,102.947
6125,102.286
6126,102.966
6127,103.097
6128,103.063
6129,103.35
6130,103.097
6131,102.99
6132,102.886
6133,102.763
6134,103.217
6135,103.13
6136,103.069
6137,103.097
6138,103.34
6139,103.728
6140,102.881
6141,103.619
6142,103.87
6143,103.482
6144,103.918
6145,103.966
6146,103.877
6147,103.811
6148,100.296
6149,101.8
6150,101.864
6151,101.703
6152,101.818
6153,102.108
6154,102.599
6155,101.759
6156,102.565
6157,102.798
6158,102.749
6159,103.228
6160,103.238
6161,103.162
6162,102.125
6163,102.928
6164,103.282
6165,103.21
6166,103.159
6167,103.148
6168,103.38
6169,103.706
6170,103.241
6171,103.758
6172,103.905
6173,103.757
6174,104.086
6175,104.078
6176,103.945
6177,103.83
6178,103.367
6179,103.808
6180,103.69
6181,103.636
6182,103.682
6183,104.015
6184,104.415
6185,103.744
6186,104.521
6187,104.699
6188,104.569
6189,105.051
6190,105.084
6191,104.981
6192,104.901
6193,101.695
6194,102.452
6195,102.409
6196,102.305
6197,102.641
6198,103.112
6199,103.332
6200,102.097
6201,103.32
6202,103.55
6203,103.632
6204,104.259
6205,103.916
6206,103.924
6207,103.847
6208,102.771
6209,103.69
6210,103.407
6211,103.127
6212,103.017
6213,103.684
6214,104.535
6215,103.053
6216,104.263
6217,104.686
6218,104.478
6219,105.488
6220,105.637
6221,105.296
6222,105.434
6223,100.148
6224,100.688
6225,100.457
6226,100.616
6227,100.772
6228,101.483
6229,101.795
6230,100.252
6231,100.993
6232,102.48
6233,102.425
6234,102.665
6235,102.68
6236,102.684
6237,102.678
6238,104.3
6239,104.826
6240,104.556
6241,104.395
6242,104.403
6243,105.013
6244,105.352
6245,103.984
6246,105.061
6247,105.341
6248,105.375
6249,105.673
6250,105.693
6251,105.643
6252,105.563
6253,104.953
6254,105.561
6255,105.221
6256,104.993
6257,105.026
6258,105.81
6259,106.192
6260,104.509
6261,105.854
6262,106.19
6263,106.233
6264,106.616
6265,106.641
6266,106.672
6267,106.614
6268,102.708
6269,103.94
6270,103.504
6271,103.151
6272,103.069
6273,103.978
6274,105.01
6275,103.216
6276,104.859
6277,105.227
6278,105.059
6279,106.292
6280,106.434
6281,106.09
6282,106.277
6283,104.785
6284,105.493
6285,105.195
6286,98.813
6287,99.169
6288,100.07
6289,101.029
6290,99.146
6291,99.957
6292,100.312
6293,100.009
6294,100.038
6295,100.078
6296,100.134
6297,91.842
6298,102.956
6299,104.127
6300,103.712
6301,103.341
6302,103.263
6303,104.05
6304,105.347
6305,103.18
6306,104.908
6307,105.729
6308,105.426
6309,106.515
6310,106.744
6311,106.317
6312,106.343
6313,103.213
6314,103.75
6315,103.404
6316,103.37
6317,103.519
6318,104.224
6319,104.235
6320,102.277
6321,103.698
6322,104.072
6323,104.019
6324,104.686
6325,104.717
6326,104.687
6327,104.706
6328,101.848
6329,102.973
6330,102.76
6331,102.465
6332,102.669
6333,103.614
6334,103.975
6335,102.051
6336,104.05
6337,104.338
6338,104.334
6339,105.361
6340,104.948
6341,105.159
6342,105.177
6343,103.756
6344,105.363
6345,104.687
6346,104.22
6347,104.192
6348,105.269
6349,106.597
6350,103.897
6351,106.359
6352,106.91
6353,106.793
6354,108.229
6355,108.38
6356,108.162
6357,108.32
6358,103.996
6359,104.918
6360,104.503
6361,104.238
6362,104.451
6363,105.525
6364,106.005
6365,103.575
6366,105.993
6367,106.303
6368,106.147
6369,107.436
6370,107.584
6371,107.718
6372,107.718
6373,104.673
6374,105.582
6375,105.154
6376,104.999
6377,105.149
6378,106.225
6379,106.823
6380,104.174
6381,106.6
6382,106.951
6383,106.867
6384,108.149
6385,108.116
6386,108.109
6387,108.1
6388,103.84
6389,105.224
6390,105.221
6391,104.765
6392,104.904
6393,106.152
6394,106.825
6395,103.196
6396,107.328
6397,107.549
6398,107.392
6399,108.681
6400,108.998
6401,109.14
6402,109.161
6403,104.995
6404,105.648
6405,105.257
6406,105.153
6407,105.167
6408,106.187
6409,106.912
6410,104.21
6411,106.403
6412,106.743
6413,106.693
6414,108.65
6415,108.779
6416,108.873
6417,108.665
6418,105.505
6419,106.183
6420,105.732
6421,105.612
6422,105.652
6423,106.808
6424,107.602
6425,104.474
6426,107.022
6427,107.364
6428,107.235
6429,109.421
6430,109.606
6431,109.703
6432,109.54
6433,106.285
6434,108.362
6435,107.935
6436,108.34
6437,108.451
6438,109.368
6439,110.082
6440,107.894
6441,110.151
6442,110.363
6443,110.03
6444,111.408
6445,111.259
6446,111.189
6447,110.729
6448,106.813
6449,109.089
6450,108.522
6451,109.004
6452,109.13
6453,110.2
6454,111.012
6455,108.492
6456,111.151
6457,111.316
6458,110.937
6459,112.469
6460,112.274
6461,112.208
6462,111.739
6463,101.815
6464,102.778
6465,102.392
6466,102.536
6467,102.967
6468,104.205
6469,105.082
6470,102.148
6471,104.655
6472,105.003
6473,104.881
6474,105.982
6475,106.045
6476,106.329
6477,106.356
6478,102.362
6479,105.42
6480,105.623
6481,105.215
6482,105.386
6483,106.53
6484,107.344
6485,104.133
6486,107.08
6487,107.4
6488,107.115
6489,108.558
6490,108.758
6491,109.026
6492,107.103
6493,105.283
6494,106.257
6495,106.057
6496,106.213
6497,106.382
6498,107.697
6499,108.207
6500,104.93
6501,107.92
6502,108.235
6503,108.04
6504,109.109
6505,109.311
6506,109.517
6507,109.519
6508,101.519
6509,100.911
6510,100.953
6511,101.205
6512,102.912
6513,103.701
6514,99.58
6515,103.317
6516,103.649
6517,103.535
6518,105.112
6519,105.441
6520,105.818
6521,105.922
6522,101.273
6523,101.377
6524,102.96
6525,103.74
6526,99.608
6527,103.331
6528,103.653
6529,103.541
6530,106.105
6531,106.325
6532,106.88
6533,107.74
6534,100.373
6535,102.253
6536,103.082
6537,98.221
6538,103.83
6539,104.375
6540,103.873
6541,105.537
6542,105.695
6543,106.362
6544,106.523
6545,100.122
6546,101.853
6547,102.028
6548,102.758
6549,102.99
6550,100.94
6551,101.373
6552,101.742
6553,101.898
6554,100.084
6555,100.947
6556,100.333
6557,100.87
6558,100.795
6559,100.733
6560,100.602
6561,100.441
6562,100.376
6563,100.348
6564,100.216
6565,100.094
6566,101.322
6567,101.258
6568,101.197
6569,101.039
6570,100.807
6571,100.678
6572,100.592
6573,100.427
6574,100.265
6575,100.105
6576,101.107
6577,101.072
6578,100.996
6579,100.879
6580,100.749
6581,100.761
6582,100.873
6583,100.728
6584,100.669
6585,100.715
6586,100.536
6587,100.602
6588,100.46
6589,100.298
6590,100.126
6591,101.595
6592,101.694
6593,101.682
6594,101.561
6595,101.38
6596,101.337
6597,101.348
6598,101.178
6599,101.119
6600,101.082
6601,100.917
6602,100.772
6603,100.596
6604,100.388
6605,100.17
6606,101.175
6607,101.366
6608,101.202
6609,101.128
6610,101.01
6611,101.021
6612,101.092
6613,100.913
6614,100.931
6615,101.016
6616,100.878
6617,100.854
6618,100.728
6619,100.575
6620,100.436
6621,101.089
6622,101.39
6623,101.324
6624,101.264
6625,101.956
6626,102.119
6627,102.125
6628,102.026
6629,102.007
6630,102.042
6631,102.221
6632,101.834
6633,102.049
6634,102.131
6635,102.014
6636,102.061
6637,101.977
6638,101.815
6639,101.684
6640,101.887
6641,102.045
6642,102.059
6643,102.011
6644,101.916
6645,101.968
6646,102.173
6647,101.764
6648,101.976
6649,102.109
6650,102.0
6651,102.106
6652,102.026
6653,101.845
6654,101.74
6655,100.391
6656,100.911
6657,101.002
6658,100.984
6659,100.914
6660,101.026
6661,101.429
6662,101.015
6663,101.315
6664,101.531
6665,101.405
6666,101.623
6667,101.606
6668,101.457
6669,101.418
6670,101.031
6671,101.291
6672,101.238
6673,101.104
6674,101.039
6675,101.239
6676,101.661
6677,101.199
6678,101.501
6679,101.715
6680,101.611
6681,101.943
6682,101.948
6683,101.803
6684,101.741
6685,101.031
6686,101.291
6687,101.238
6688,101.104
6689,101.039
6690,101.239
6691,101.661
6692,101.199
6693,101.501
6694,101.715
6695,101.611
6696,101.943
6697,101.948
6698,101.803
6699,101.741
6700,101.764
6701,101.968
6702,101.947
6703,101.865
6704,101.763
6705,101.788
6706,102.005
6707,101.691
6708,101.874
6709,102.043
6710,101.9
6711,102.08
6712,102.008
6713,101.796
6714,101.748
6715,102.135
6716,102.459
6717,102.411
6718,102.35
6719,102.272
6720,102.381
6721,102.703
6722,102.186
6723,102.574
6724,102.812
6725,102.673
6726,103.03
6727,103.03
6728,102.801
6729,102.827
6730,101.119
6731,101.441
6732,101.366
6733,101.346
6734,101.356
6735,101.585
6736,101.647
6737,101.164
6738,101.406
6739,101.55
6740,101.32
6741,101.277
6742,101.137
6743,101.091
6744,101.08
6745,100.965
6746,101.199
6747,101.146
6748,101.098
6749,101.083
6750,101.212
6751,101.251
6752,100.956
6753,101.074
6754,101.177
6755,100.991
6756,100.933
6757,100.815
6758,100.769
6759,100.751
6760,101.705
6761,101.996
6762,102.007
6763,101.94
6764,102.018
6765,102.147
6766,102.407
6767,101.871
6768,102.286
6769,102.434
6770,102.352
6771,102.571
6772,102.547
6773,102.421
6774,102.33
6775,102.18
6776,102.426
6777,102.428
6778,102.339
6779,102.365
6780,102.449
6781,102.678
6782,102.164
6783,102.523
6784,102.642
6785,102.536
6786,102.684
6787,102.638
6788,102.492
6789,102.38
6790,102.452
6791,102.807
6792,102.765
6793,102.701
6794,102.786
6795,102.965
6796,103.253
6797,102.524
6798,103.12
6799,103.291
6800,103.201
6801,103.523
6802,103.519
6803,103.399
6804,103.282
6805,102.602
6806,102.917
6807,102.865
6808,102.802
6809,102.89
6810,103.046
6811,103.344
6812,102.609
6813,103.229
6814,103.404
6815,103.319
6816,103.658
6817,103.654
6818,103.533
6819,103.411
6820,102.21
6821,102.648
6822,102.581
6823,102.532
6824,102.484
6825,102.679
6826,103.101
6827,102.395
6828,103.0
6829,103.293
6830,103.13
6831,103.427
6832,103.506
6833,103.307
6834,103.286
6835,102.575
6836,103.015
6837,102.917
6838,102.87
6839,102.989
6840,103.256
6841,103.583
6842,102.674
6843,103.496
6844,103.714
6845,103.654
6846,104.13
6847,104.154
6848,104.075
6849,103.954
6850,100.493
6851,101.305
6852,101.151
6853,101.147
6854,101.115
6855,101.414
6856,101.715
6857,100.862
6858,101.762
6859,102.036
